2018-12-21 04:43:19,587 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Fri Dec 21 04:43:19 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-12-22 14:08:01,670 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-43125-1545487403710-0:1) uptime 4 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-12-22 14:08:01,675 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-43125-1545487403710-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2018-12-22 14:08:01,680 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Sat Dec 22 14:03:21 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2018-12-22 14:08:01,749 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2018-12-22 14:17:43,936 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Sat Dec 22 14:17:43 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-12-22 14:17:45,761 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:17:45,919 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-12-22 14:17:45,951 | INFO  | PListStore:[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-12-22 14:17:46,095 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-40625-1545488265966-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-12-22 14:17:46,134 | INFO  | Listening for connections at: tcp://ip-172-31-87-243.ec2.internal:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:17:46,136 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:17:46,146 | INFO  | Listening for connections at: amqp://ip-172-31-87-243.ec2.internal:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:17:46,150 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:17:46,158 | INFO  | Listening for connections at: stomp://ip-172-31-87-243.ec2.internal:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:17:46,160 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:17:46,170 | INFO  | Listening for connections at: mqtt://ip-172-31-87-243.ec2.internal:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 14:17:46,171 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:17:46,177 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 14:17:46,242 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 14:17:46,388 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@59e32960{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-12-22 14:17:46,488 | INFO  | Listening for connections at ws://ip-172-31-87-243.ec2.internal:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-12-22 14:17:46,492 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 14:17:46,493 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-40625-1545488265966-0:1) started | org.apache.activemq.broker.BrokerService | main
